"collection_date","N_Gene_gc_g_dry_weight"
2021-06-14,0
2021-06-15,0
2021-06-16,4782.31360097859
2021-06-17,5628.80018339181
2021-06-18,3837.90251333333
2021-06-19,3539.2864786532
2021-06-20,6492.20596879433
2021-06-21,3331.1854710303
2021-06-22,2553.70636753623
2021-06-23,2625.37233687075
2021-06-24,8346.72129269841
2021-06-25,3368.40748820513
2021-06-26,3321.96892242424
2021-06-27,3536.30785185185
2021-06-28,5968.7139787156
2021-06-29,2078.67790091743
2021-06-30,7178.10387895131
2021-07-01,24231.8187823293
2021-07-02,8362.21629375662
2021-07-03,28895.1881072797
2021-07-04,4877.55440432432
2021-07-05,2415.20291324675
2021-07-06,9088.05570005698
2021-07-07,30579.7966715329
2021-07-08,11391.6359647799
2021-07-09,20229.1886
2021-07-10,26465.03616
2021-07-11,34581.2258550725
2021-07-12,9187.62847470449
2021-07-13,13915.7925269076
