"collection_date","N_Gene_gc_g_dry_weight"
2023-06-22,165619.980095212
2023-06-23,52138.7026256209
2023-06-24,0
2023-06-25,0
2023-06-26,0
2023-06-27,0
2023-06-28,0
2023-06-29,116736.202008847
2023-06-30,93604.4694794986
2023-07-01,149054.096770991
2023-07-02,0
2023-07-03,0
2023-07-04,0
2023-07-05,0
2023-07-06,22462.3811164259
2023-07-07,117164.720074072
2023-07-08,0
2023-07-09,0
2023-07-10,45763.0475599189
2023-07-11,0
2023-07-12,47872.1113736522
2023-07-13,0
2023-07-14,674621.10166804
2023-07-15,0
2023-07-16,0
2023-07-17,108082.290620384
2023-07-18,0
2023-07-19,73269.1068944992
2023-07-20,0
2023-07-21,209866.569136881
2023-07-22,0
2023-07-23,0
2023-07-24,54986.1536752941
2023-07-25,0
2023-07-26,34104.81472406
2023-07-27,113150.793971161
2023-07-28,79107.3943637689
2023-07-29,0
2023-07-30,0
2023-07-31,450331.327530737
2023-08-01,0
2023-08-02,159612.590512261
2023-08-03,0
2023-08-04,141305.003093659
2023-08-05,0
2023-08-06,0
2023-08-07,263371.024003727
2023-08-08,0
2023-08-09,331891.610452012
2023-08-10,0
2023-08-11,0
2023-08-12,44680.6126218435
2023-08-13,0
2023-08-14,217426.851116955
2023-08-15,0
2023-08-16,205714.737228886
2023-08-17,0
2023-08-18,526331.240118747
2023-08-19,0
2023-08-20,0
2023-08-21,152144.160118614
2023-08-22,0
2023-08-23,363476.681792664
2023-08-24,0
2023-08-25,444315.654054902
2023-08-26,0
2023-08-27,0
2023-08-28,70323.3089627682
2023-08-29,0
2023-08-30,794058.254381738
2023-08-31,0
2023-09-01,126738.009060731
2023-09-02,0
2023-09-03,0
2023-09-04,0
2023-09-05,0
2023-09-06,89335.8552869204
2023-09-07,0
2023-09-08,867409.662601392
2023-09-09,0
2023-09-10,0
2023-09-11,44021.8702754325
2023-09-12,0
2023-09-13,121038.593959791
2023-09-14,0
2023-09-15,43015.4389019608
2023-09-16,0
2023-09-17,0
2023-09-18,201058.326686944
2023-09-19,0
2023-09-20,86215.1189603327
2023-09-21,0
2023-09-22,97919.1747501176
2023-09-23,0
2023-09-24,0
2023-09-25,43130.6080257585
2023-09-26,0
2023-09-27,428317.122722172
2023-09-28,0
2023-09-29,99283.9856198597
2023-09-30,0
2023-10-01,0
2023-10-02,0
2023-10-03,0
2023-10-04,56197.0593621466
2023-10-05,0
2023-10-06,281954.183480112
2023-10-07,0
2023-10-08,0
2023-10-09,0
2023-10-10,0
2023-10-11,0
2023-10-12,0
2023-10-13,107177.049373228
2023-10-14,0
2023-10-15,0
2023-10-16,93663.22816
2023-10-17,0
2023-10-18,477514.044689274
2023-10-19,0
2023-10-20,0
2023-10-21,0
2023-10-22,0
2023-10-23,86351.0834190045
2023-10-24,0
2023-10-25,0
2023-10-26,0
2023-10-27,0
2023-10-28,0
2023-10-29,0
2023-10-30,0
2023-10-31,0
2023-11-01,34894.637302726
2023-11-02,0
2023-11-03,68773.7351500131
2023-11-04,0
2023-11-05,0
2023-11-06,0
2023-11-07,0
2023-11-08,0
2023-11-09,0
2023-11-10,0
2023-11-11,0
2023-11-12,0
2023-11-13,0
2023-11-14,0
2023-11-15,59766.7788339065
2023-11-16,0
2023-11-17,0
2023-11-18,0
2023-11-19,0
2023-11-20,0
2023-11-21,0
2023-11-22,0
2023-11-23,0
2023-11-24,0
2023-11-25,0
2023-11-26,0
2023-11-27,30334.8284860504
2023-11-28,0
2023-11-29,1737093.15842353
