"collection_date","N_Gene_gc_g_dry_weight"
2022-10-18,74775.3845200553
2022-10-19,164607.70828356
2022-10-20,226760.081777778
2022-10-21,111064.199428571
2022-10-22,54897.0481116279
2022-10-23,66972.9541010101
2022-10-24,146412.980648318
2022-10-25,137312.609498328
2022-10-26,124416.509405405
2022-10-27,135349.296576577
2022-10-28,254883.07515493
2022-10-29,160424.1742723
2022-10-30,255295.210986028
2022-10-31,365862.581112644
2022-11-01,199611.41864275
2022-11-02,182942.940615385
2022-11-03,73562.0043120568
2022-11-04,53244.9876273292
2022-11-05,206627.758718808
2022-11-06,0
2022-11-07,95973.6249637427
2022-11-08,216223.797386401
2022-11-09,36968.5670842767
2022-11-10,132999.201956607
2022-11-11,78942.4230833333
2022-11-12,202493.1914278
2022-11-13,106070.948601307
2022-11-14,44597.2906281588
2022-11-15,284963.681736434
2022-11-16,344191.603870476
2022-11-17,180325.011027027
2022-11-18,760988.004688645
2022-11-19,198546.863714286
2022-11-20,472921.578998273
2022-11-21,262655.427013183
2022-11-22,143201.794526316
2022-11-23,221358.214893424
2022-11-24,58963.782377425
2022-11-25,256043.394876405
2022-11-26,271843.744748538
2022-11-27,398054.945208889
2022-11-28,0
2022-11-29,222583.236802309
2022-11-30,572341.64604878
2022-12-01,435953.337563218
2022-12-02,495049.119341564
2022-12-03,343854.431264368
2022-12-04,302758.819770115
2022-12-05,515735.4275
2022-12-06,253079.847908745
2022-12-07,1118699.18699187
2022-12-08,621856.065374233
2022-12-09,999822.106272578
2022-12-10,329750.351064328
2022-12-11,266198.107010753
2022-12-12,209361.70212766
2022-12-13,622940.083689065
2022-12-14,582325.581395349
2022-12-15,1046482.36569848
2022-12-16,363413.736115942
2022-12-17,256541.746666667
2022-12-18,204500.224241327
2022-12-19,590862.543838384
2022-12-20,263439.610314465
2022-12-21,645186.43763522
2022-12-22,536666.171277354
2022-12-23,581573.255272727
2022-12-24,321226.94021374
2022-12-25,314692.898861789
2022-12-26,325796.896935672
2022-12-27,792597.022354892
2022-12-28,380805.60051549
2022-12-29,220524.349374359
2022-12-30,227629.989857924
2022-12-31,150524.889706004
