"collection_date","N_Gene_gc_g_dry_weight"
2023-03-13,218154.080733333
2023-03-14,0
2023-03-15,157685.737645933
2023-03-16,0
2023-03-17,173147.025349398
2023-03-18,0
2023-03-19,0
2023-03-20,242531.428232804
2023-03-21,0
2023-03-22,39326.0266124294
2023-03-23,0
2023-03-24,34133.8956402614
2023-03-25,0
2023-03-26,0
2023-03-27,98099.843834515
2023-03-28,0
2023-03-29,163803.881519328
2023-03-30,0
2023-03-31,0
2023-04-01,0
2023-04-02,0
2023-04-03,0
2023-04-04,0
2023-04-05,0
2023-04-06,0
2023-04-07,566612.342841574
2023-04-08,0
2023-04-09,0
2023-04-10,126092.451720482
2023-04-11,0
2023-04-12,280748.528672269
2023-04-13,130046.010073899
2023-04-14,0
2023-04-15,0
2023-04-16,0
2023-04-17,0
2023-04-18,0
2023-04-19,0
2023-04-20,0
2023-04-21,33815.0521352157
2023-04-22,0
2023-04-23,0
2023-04-24,17652.9146067227
2023-04-25,0
2023-04-26,96434.1657658631
2023-04-27,0
2023-04-28,58216.3572178027
2023-04-29,0
2023-04-30,0
2023-05-01,70826.6370352941
2023-05-02,0
2023-05-03,12853.4854478306
2023-05-04,0
2023-05-05,13066.5083233882
2023-05-06,0
2023-05-07,0
2023-05-08,0
2023-05-09,0
2023-05-10,217421.693064977
2023-05-11,0
2023-05-12,200351.371821641
2023-05-13,0
2023-05-14,0
2023-05-15,26763.4406726338
2023-05-16,0
2023-05-17,37703.4511419708
2023-05-18,0
2023-05-19,55490.7042756943
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,0
2023-05-24,66524.0252587884
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,74348.8572365725
2023-05-30,0
2023-05-31,30058.5058315477
2023-06-01,0
2023-06-02,11098.1447847701
2023-06-03,0
2023-06-04,0
2023-06-05,98805.8772705882
2023-06-06,0
2023-06-07,92946.5604223626
2023-06-08,0
2023-06-09,95470.7943188166
2023-06-10,0
2023-06-11,0
2023-06-12,117186.996035159
2023-06-13,0
2023-06-14,26752.45950012
2023-06-15,0
2023-06-16,22378.5813708153
2023-06-17,0
2023-06-18,0
2023-06-19,7922.66047501177
2023-06-20,0
2023-06-21,40352.7123184987
2023-06-22,0
2023-06-23,113329.4301004
2023-06-24,0
2023-06-25,0
2023-06-26,77093.9523418526
2023-06-27,0
2023-06-28,86023.888245893
2023-06-29,0
2023-06-30,87638.5256581315
2023-07-01,0
2023-07-02,0
2023-07-03,128941.287348111
2023-07-04,0
2023-07-05,339654.273862539
2023-07-06,0
2023-07-07,108504.853543939
2023-07-08,0
2023-07-09,0
2023-07-10,115412.439995409
2023-07-11,0
2023-07-12,27050.7549345312
2023-07-13,0
2023-07-14,309677.787498848
2023-07-15,0
2023-07-16,0
2023-07-17,47063.8254435369
2023-07-18,0
2023-07-19,177276.766590137
2023-07-20,0
2023-07-21,176129.464533333
2023-07-22,0
2023-07-23,0
2023-07-24,188219.586809129
2023-07-25,0
2023-07-26,103219.871048033
2023-07-27,0
2023-07-28,156534.433703375
2023-07-29,0
2023-07-30,0
2023-07-31,144062.808943815
2023-08-01,0
2023-08-02,215466.449822561
2023-08-03,0
2023-08-04,116721.478650699
2023-08-05,0
2023-08-06,0
2023-08-07,128175.541157409
2023-08-08,0
2023-08-09,58820.6421798197
2023-08-10,0
2023-08-11,144460.897363434
2023-08-12,0
2023-08-13,0
2023-08-14,57859.3090764967
2023-08-15,0
2023-08-16,108267.064406815
2023-08-17,0
2023-08-18,78166.8470780519
2023-08-19,0
2023-08-20,0
2023-08-21,103427.834494378
2023-08-22,0
2023-08-23,393402.292809548
2023-08-24,0
2023-08-25,250331.301465371
2023-08-26,0
2023-08-27,0
2023-08-28,116147.247176898
2023-08-29,286832.127600759
2023-08-30,0
2023-08-31,0
2023-09-01,199764.299097647
2023-09-02,0
2023-09-03,0
2023-09-04,161509.702091294
2023-09-05,0
2023-09-06,93198.6867250455
2023-09-07,0
2023-09-08,187356.917124821
2023-09-09,0
2023-09-10,0
2023-09-11,56297.1985378491
2023-09-12,0
2023-09-13,74596.6992273245
2023-09-14,0
2023-09-15,565255.548972806
2023-09-16,0
2023-09-17,0
2023-09-18,281900.140913932
2023-09-19,0
2023-09-20,39098.7619388235
2023-09-21,0
2023-09-22,123286.146661881
2023-09-23,0
2023-09-24,0
2023-09-25,167834.243270588
2023-09-26,0
2023-09-27,173054.328839604
2023-09-28,77525.1726885068
2023-09-29,0
2023-09-30,0
2023-10-01,0
2023-10-02,255262.671637682
2023-10-03,0
2023-10-04,113341.275388235
2023-10-05,0
2023-10-06,30287.8185467727
2023-10-07,0
2023-10-08,0
2023-10-09,129717.489021619
2023-10-10,0
2023-10-11,33958.3029651436
2023-10-12,0
2023-10-13,133717.486262443
2023-10-14,0
2023-10-15,0
2023-10-16,215635.446468721
2023-10-17,0
2023-10-18,113766.546823529
2023-10-19,0
2023-10-20,152161.781532281
2023-10-21,0
2023-10-22,0
2023-10-23,92075.9426989619
2023-10-24,0
2023-10-25,19261.6842819437
2023-10-26,0
2023-10-27,56166.7177427451
2023-10-28,0
2023-10-29,0
2023-10-30,65444.7331121683
2023-10-31,0
2023-11-01,128196.362103766
2023-11-02,0
2023-11-03,152550.479866567
2023-11-04,0
2023-11-05,0
2023-11-06,77616.7741993169
2023-11-07,0
2023-11-08,0
2023-11-09,0
2023-11-10,234266.188481448
2023-11-11,0
2023-11-12,0
2023-11-13,71352.5366305267
2023-11-14,0
2023-11-15,44377.1994664385
2023-11-16,0
2023-11-17,192450.010980392
2023-11-18,0
2023-11-19,0
2023-11-20,94066.520098777
2023-11-21,0
2023-11-22,55369.0553142517
2023-11-23,0
2023-11-24,0
2023-11-25,0
2023-11-26,0
2023-11-27,286950.976531064
2023-11-28,0
2023-11-29,0
2023-11-30,0
2023-12-01,181174.729566655
