"collection_date","N_Gene_gc_g_dry_weight"
2022-03-31,0
2022-04-01,39993.8051392432
2022-04-02,65706.190720103
2022-04-03,0
2022-04-04,138676.61792
2022-04-05,84377.0951346578
2022-04-06,0
2022-04-07,58784.2042691706
2022-04-08,146532.981858191
2022-04-09,231176.463485618
2022-04-10,427863.438924153
2022-04-11,179973.966658869
2022-04-12,107957.051336976
2022-04-13,233635.280443274
2022-04-14,75805.458613011
2022-04-15,201360.659748984
2022-04-16,106545.176293023
2022-04-17,159006.118774414
2022-04-18,101050.162985325
2022-04-19,152297.070769231
2022-04-20,120750.014549708
2022-04-21,215415.865139028
2022-04-22,105263.157894737
2022-04-23,675569.583003663
2022-04-24,295196.870232932
2022-04-25,78755.5066360154
2022-04-26,358895.027624309
2022-04-27,160022.306634538
2022-04-28,82172.9543157895
2022-04-29,288282.377225225
2022-04-30,122091.297464052
2022-05-01,209322.990575569
2022-05-02,302853.083965217
2022-05-03,235947.537560091
2022-05-04,183082.419075838
2022-05-05,254205.126064298
2022-05-06,196314.940612613
2022-05-07,107832.636389744
2022-05-08,371977.179299435
2022-05-09,750052.933493014
2022-05-10,471038.003282051
2022-05-11,856668.465287357
2022-05-12,263681.320918767
2022-05-13,434802.259887006
2022-05-14,396303.847191554
2022-05-15,2191792.61944954
2022-05-16,763481.469490196
2022-05-17,574565.118222222
2022-05-18,628880.945140962
2022-05-19,2130545.2552657
2022-05-20,1862056.83701961
2022-05-21,734320.730097087
2022-05-22,526533.88057732
2022-05-23,569588.292278075
2022-05-24,659529.394068027
2022-05-25,973782.348606061
2022-05-26,797931.140876191
2022-05-27,557359.897916049
2022-05-28,1450593.76542373
2022-05-29,1457900.09094737
2022-05-30,0
2022-05-31,310974.230480287
2022-06-01,454658.700468148
2022-06-02,505670.063631027
2022-06-03,1073000.21688889
2022-06-04,817769.368712871
2022-06-05,642115.984496124
2022-06-06,159686.807203791
2022-06-07,439022.972462585
2022-06-08,662675.984842105
2022-06-09,1009453.7982906
2022-06-10,728928.82092081
2022-06-11,807533.525732087
2022-06-12,991762.543111111
2022-06-13,820191.700952381
2022-06-14,750802.378609626
2022-06-15,889614.882780411
2022-06-16,617109.729605735
2022-06-17,604638.193150327
2022-06-18,767042.709109948
2022-06-19,640503.10018622
2022-06-20,1042510.9860241
2022-06-21,904278.225396825
2022-06-22,1334769.84843882
2022-06-23,1263793.51224586
2022-06-24,1939238.9103876
2022-06-25,915946.20691358
2022-06-26,1741998.80386768
2022-06-27,969398.615794872
2022-06-28,1554998.03782946
2022-06-29,872338.089411765
2022-06-30,1908485.76802867
2022-07-01,1023879.59718706
2022-07-02,1057308.87426791
2022-07-03,1316220.81950476
2022-07-04,823538.419323671
2022-07-05,947860.141987422
2022-07-06,428685.330804598
2022-07-07,779727.102528736
2022-07-08,626957.759810651
2022-07-09,1394410.99880759
2022-07-10,799731.016982456
2022-07-11,890469.153333333
2022-07-12,706280.230347648
2022-07-13,829195.534414415
2022-07-14,604541.569350211
2022-07-15,853300.678677507
2022-07-16,1175992.81220044
2022-07-17,1784510.93
2022-07-18,519154.045321375
2022-07-19,864015.628307692
2022-07-20,667392.948639053
2022-07-21,572011.536677716
2022-07-22,682734.926188198
2022-07-23,913392.525925926
2022-07-24,455184.238994286
2022-07-25,906090.176219931
2022-07-26,688068.32952381
2022-07-27,451619.091697341
2022-07-28,941884.439893333
2022-07-29,622933.172387097
2022-07-30,362797.728391437
2022-07-31,1014754.46407159
2022-08-01,219217.154800745
2022-08-02,0
2022-08-03,556447.406139535
2022-08-04,373489.165698246
2022-08-05,365356.00448
2022-08-06,1061434.26043912
2022-08-07,266929.932732984
2022-08-08,456256.866431372
2022-08-09,575529.544604052
2022-08-10,323526.055300971
2022-08-11,0
2022-08-12,455574.572281346
2022-08-13,257155.340427673
2022-08-14,364390.453654618
2022-08-15,355090.038500829
2022-08-16,306484.067330081
2022-08-17,422815.144838095
2022-08-18,1533244.01777778
2022-08-19,342038.235906977
2022-08-20,139627.686122288
2022-08-21,310742.444356436
2022-08-22,385195.873248781
2022-08-23,456074.2696
2022-08-24,0
2022-08-25,109123.78630303
2022-08-26,201292.479579639
2022-08-27,341664.218170543
2022-08-28,209313.400146982
2022-08-29,196008.724196278
2022-08-30,232250.314553792
2022-08-31,277384.752
2022-09-01,314251.029118928
2022-09-02,170576.980453608
2022-09-03,278574.973151139
2022-09-04,161123.55552
2022-09-05,336029.704
2022-09-06,240460.17831579
2022-09-07,325344.63939785
2022-09-08,267748.609015873
2022-09-09,108066.277225951
2022-09-10,217887.310761905
2022-09-11,185226.529008292
2022-09-12,272458.394380952
2022-09-13,256120.86248421
2022-09-14,186169.989333333
2022-09-15,0
2022-09-16,139663.607565892
2022-09-17,170485.138285714
2022-09-18,115867.764329412
2022-09-19,108248.255120275
2022-09-20,0
2022-09-21,212250.445109034
2022-09-22,78480.599499154
2022-09-23,269787.788380952
2022-09-24,160658.347026217
2022-09-25,156377.387762846
2022-09-26,143219.121956449
2022-09-27,169919.00247323
2022-09-28,196773.827722595
2022-09-29,170678.474516432
2022-09-30,124566.550359833
2022-10-01,492025.239868852
2022-10-02,157679.239877996
2022-10-03,148352.101004115
2022-10-04,138266.650619469
2022-10-05,318544.093878136
2022-10-06,243058.423375887
2022-10-07,258977.746443011
2022-10-08,112899.635343696
2022-10-09,248648.188393285
2022-10-10,288342.492461295
2022-10-11,120449.446191571
2022-10-12,176461.433249597
2022-10-13,162885.017353434
2022-10-14,157334.167986992
2022-10-15,189852.871524205
2022-10-16,198100.210133333
2022-10-17,142828.504794074
2022-10-18,82700.4301699347
2022-10-19,152085.817787546
2022-10-20,162286.060893204
2022-10-21,176429.953415482
2022-10-22,161722.566031414
2022-10-23,115982.741194203
2022-10-24,139987.86770068
2022-10-25,156326.997390071
2022-10-26,155123.580606061
2022-10-27,90706.197015873
2022-10-28,118100.255007752
2022-10-29,76932.4437514124
2022-10-30,568393.498059072
2022-10-31,0
2022-11-01,176563.597536062
2022-11-02,465769.775131783
2022-11-03,243558.022965986
2022-11-04,355106.743306358
2022-11-05,605048.43969697
2022-11-06,266457.691639413
2022-11-07,246104.614530612
2022-11-08,157746.035742173
2022-11-09,92551.397623431
2022-11-10,448531.256746667
2022-11-11,289333.888489796
2022-11-12,278050.891298765
2022-11-13,667943.428450839
2022-11-14,227248.124065574
2022-11-15,267028.753333333
2022-11-16,297172.02683871
2022-11-17,196828.405055556
2022-11-18,187636.383123994
2022-11-19,366451.954962963
2022-11-20,383851.375860384
2022-11-21,177806.318830409
2022-11-22,264098.241694704
2022-11-23,498474.780246914
2022-11-24,475461.302677871
2022-11-25,870167.098011696
2022-11-26,733548.606731935
2022-11-27,651911.065761006
2022-11-28,437495.786540434
2022-11-29,646988.154973822
2022-11-30,352134.165148629
2022-12-01,472962.183319149
2022-12-02,461561.510909853
2022-12-03,931395.616260163
2022-12-04,481441.073939394
2022-12-05,422182.703712575
2022-12-06,853718.805427729
2022-12-07,554846.445925926
2022-12-08,651835.962611684
2022-12-09,412979.198979267
2022-12-10,538118.465349144
2022-12-11,229121.685929237
2022-12-12,191801.671604938
2022-12-13,636528.546547264
2022-12-14,676821.205545254
2022-12-15,614701.297863454
2022-12-16,338535.747073446
2022-12-17,599612.386596491
2022-12-18,532949.004444444
2022-12-19,736941.250909091
2022-12-20,818265.961626016
2022-12-21,433648.444712329
2022-12-22,738103.312860215
2022-12-23,603755.014387225
2022-12-24,471125.233454545
2022-12-25,351247.018554974
2022-12-26,370404.120557037
2022-12-27,636200.978855219
2022-12-28,380018.821738397
2022-12-29,713419.116477987
2022-12-30,204218.914184739
2022-12-31,218747.695333333
2023-01-01,237930.727203463
2023-01-02,605084.029250859
2023-01-03,140997.699145299
2023-01-04,401558.538105263
2023-01-05,118209.961128205
2023-01-06,421816.632
2023-01-07,570158.939764706
2023-01-08,458047.349003437
2023-01-09,167289.21522807
2023-01-10,179107.88991195
2023-01-11,342142.504334884
2023-01-12,193604.875906977
2023-01-13,3320340.51672131
2023-01-14,73976.855808
2023-01-15,125942.598976
2023-01-16,35959.1742444444
2023-01-17,0
2023-01-18,0
2023-01-19,255610.414408377
2023-01-20,146437.126304993
2023-01-21,101648.775739259
2023-01-22,217115.457760518
2023-01-23,104473.615282051
2023-01-24,201806.972235294
2023-01-25,166749.336888889
2023-01-26,262423.811310345
2023-01-27,131927.08378691
2023-01-28,158598.39614359
2023-01-29,387610.409105691
2023-01-30,151601.21837037
2023-01-31,170541.371648
2023-02-01,99246.2040441501
2023-02-02,123651.136401003
2023-02-03,213516.606222222
2023-02-04,866279.437505995
2023-02-05,0
2023-02-06,229188.352446304
2023-02-07,291142.553367521
2023-02-08,433776.337692615
2023-02-09,262117.821866667
2023-02-10,272689.373635739
2023-02-11,233705.713410753
2023-02-12,613084.112149533
2023-02-13,472410.038057315
2023-02-14,122059.355770925
2023-02-15,0
2023-02-16,215618.588525994
2023-02-17,522409.242011696
2023-02-18,853333.333333333
2023-02-19,1136396.95089431
2023-02-20,1108704.12638655
2023-02-21,193803.837438597
2023-02-22,245229.085274074
2023-02-23,371807.717528796
2023-02-24,328834.005384863
2023-02-25,296959.502124138
2023-02-26,536279.266980392
2023-02-27,225882.553495935
2023-02-28,2809257.93510325
2023-03-01,156522.115034483
2023-03-02,118142.665396825
2023-03-03,326070.460704607
2023-03-04,950910.901870504
2023-03-05,244295.300457711
2023-03-06,160705.071463087
2023-03-07,347013.561409214
2023-03-08,467131.943766082
2023-03-09,1381517.48074074
2023-03-10,101631.883223188
2023-03-11,301515.418898551
2023-03-12,339084.34257077
2023-03-13,339682.024683423
2023-03-14,446592.257972706
2023-03-15,1074591.84984314
2023-03-16,1257659.48802282
2023-03-17,424454.800992513
2023-03-18,706236.407000806
2023-03-19,276254.842245524
2023-03-20,249954.18363378
2023-03-21,123464.823459094
2023-03-22,58044.2945621961
2023-03-23,148120.684085587
2023-03-24,348242.679568902
2023-03-25,227573.210067988
2023-03-26,1234571.85300137
2023-03-27,595153.443981001
2023-03-28,182409.957132726
2023-03-29,101680.103882956
2023-03-30,180612.587675354
2023-03-31,305653.216439216
2023-04-01,107693.217502665
2023-04-02,277144.659934118
2023-04-03,72099.8820678681
2023-04-04,202972.2274237
2023-04-05,0
2023-04-06,316540.339828786
2023-04-07,228255.721907025
2023-04-08,329062.69747451
2023-04-09,315916.402085419
2023-04-10,186296.978888366
2023-04-11,175062.139947405
2023-04-12,266843.485868841
2023-04-13,239195.605794565
2023-04-14,79673.1872737145
2023-04-15,108346.678163148
2023-04-16,194516.079428848
2023-04-17,190812.825598899
2023-04-18,189040.041389996
2023-04-19,220675.861530636
2023-04-20,148830.486177821
2023-04-21,244036.72745593
2023-04-22,329884.721679712
2023-04-23,314889.503018426
2023-04-24,267066.797477647
2023-04-25,93652.8530727273
2023-04-26,88679.1330384971
2023-04-27,321310.821695233
2023-04-28,212054.772868396
2023-04-29,169965.373944674
2023-04-30,121411.71648516
2023-05-01,230592.346652136
2023-05-02,106406.641598309
2023-05-03,522069.480457641
2023-05-04,273552.425953303
2023-05-05,168947.066413894
2023-05-06,93468.5102539011
2023-05-07,186400.78374902
2023-05-08,188004.264792036
2023-05-09,346264.292920555
2023-05-10,157126.78954712
2023-05-11,587202.639699283
2023-05-12,230657.81475054
2023-05-13,91898.1430097187
2023-05-14,448376.642664008
2023-05-15,195141.059092697
2023-05-16,380901.905615686
2023-05-17,171688.169944834
2023-05-18,272148.549810028
2023-05-19,219624.010028483
2023-05-20,226108.979674162
2023-05-21,178137.35883737
2023-05-22,172223.041485594
2023-05-23,147315.081719171
2023-05-24,241760.228843046
2023-05-25,150642.366000941
2023-05-26,178847.254308918
2023-05-27,239391.684214781
2023-05-28,703265.45241605
2023-05-29,140054.075900043
2023-05-30,425797.369075837
2023-05-31,233225.832906667
2023-06-01,201488.091997759
2023-06-02,332482.805889644
2023-06-03,210198.412835854
2023-06-04,291107.001882353
2023-06-05,182959.479784228
2023-06-06,203833.676147133
2023-06-07,200284.83195006
2023-06-08,155027.435090196
2023-06-09,175564.839895816
2023-06-10,360497.601604412
2023-06-11,85348.2253363269
2023-06-12,182207.913238252
2023-06-13,82514.0129890036
2023-06-14,0
2023-06-15,206108.508462793
2023-06-16,249531.685634188
2023-06-17,305159.561215898
2023-06-18,126233.314605882
2023-06-19,109071.105871002
2023-06-20,49873.7650490872
2023-06-21,169591.190420168
2023-06-22,102623.954196994
2023-06-23,190154.538468778
2023-06-24,69235.5421305966
2023-06-25,154872.076346959
2023-06-26,95613.6017437748
2023-06-27,68854.3359772367
2023-06-28,111158.182380922
2023-06-29,107141.071601612
2023-06-30,70193.9464894118
2023-07-01,91516.7771575784
2023-07-02,60408.4525322129
2023-07-03,332020.578854026
2023-07-04,187758.175827899
2023-07-05,142561.800980168
2023-07-06,101163.804635429
2023-07-07,149371.932435203
2023-07-08,216847.715379531
2023-07-09,162625.213199638
2023-07-10,116355.21812655
2023-07-11,109657.011028411
2023-07-12,0
2023-07-13,160724.400311367
2023-07-14,176362.623702509
2023-07-15,156508.344456541
2023-07-16,56252.3112596079
2023-07-17,0
2023-07-18,185006.662812149
2023-07-19,311701.74356955
2023-07-20,0
2023-07-21,469489.166063045
2023-07-22,196331.840722621
2023-07-23,166413.544251795
2023-07-24,0
2023-07-25,255834.107670588
2023-07-26,771900.383628652
2023-07-27,279105.059233218
2023-07-28,0
2023-07-29,240565.623772136
2023-07-30,216735.08428955
